pkSeqID,proto,saddr,sport,daddr,dport,seq,stddev,N_IN_Conn_P_SrcIP,min,state_number,mean,N_IN_Conn_P_DstIP,drate,srate,max,attack,category,subcategory
2005693,tcp,192.168.100.149,63787,192.168.100.3,80,92299,0.26352,61,3.666481,1,3.953715,100,0.256958,0.381223,4.302971,1,DDoS,TCP
3594208,tcp,192.168.100.148,55499,192.168.100.7,2049,17018,0,100,0.000702,1,0.000702,100,0,1424.501465,0.000702,1,Reconnaissance,OS_Fingerprint
3136219,udp,192.168.100.150,1774,192.168.100.3,80,245441,1.901406,21,0,4,2.688992,100,0,0.494521,4.036521,1,DDoS,UDP
1856965,tcp,192.168.100.147,59573,192.168.100.3,80,205724,0,84,0.279051,1,0.279051,100,0,3.583574,0.279051,1,DDoS,TCP
2641830,udp,192.168.100.147,15153,192.168.100.3,80,13213,0.459389,100,3.992742,4,4.338276,100,0,0.838512,4.987502,1,DDoS,UDP
3034802,udp,192.168.100.148,15145,192.168.100.3,80,144024,0.634887,11,2.756863,4,3.65473,100,0,0.729494,4.104016,1,DDoS,UDP
2739982,udp,192.168.100.150,14190,192.168.100.3,80,111365,2.083972,33,0,4,2.9233,100,0,0.390535,4.709208,1,DDoS,UDP
1377621,udp,192.168.100.149,24952,192.168.100.5,80,236033,1.728449,100,0,4,2.098437,100,0,0.24471,3.913336,1,DoS,UDP
187145,tcp,192.168.100.147,65299,192.168.100.7,80,185668,0,49,0,3,0,49,0,0.127022,0,1,DoS,TCP
248193,tcp,192.168.100.150,58283,192.168.100.3,80,246716,0,100,0.194393,1,0.194393,100,0,5.144218,0.194393,1,DoS,TCP
2735808,udp,192.168.100.148,37331,192.168.100.3,80,107191,0.892814,100,2.759766,4,3.941234,100,0,0.617349,4.917682,1,DDoS,UDP
1182940,udp,192.168.100.148,30416,192.168.100.6,80,41351,2.050367,64,0,4,1.672857,64,0,0.19055,4.307921,1,DoS,UDP
1084001,udp,192.168.100.147,7674,192.168.100.7,80,204567,0.532867,100,2.542833,4,2.84655,100,0,0.406377,3.911249,1,DoS,UDP
2921532,udp,192.168.100.147,48276,192.168.100.3,80,30754,1.373912,100,1.959694,4,3.902651,100,0,1.024332,4.885934,1,DDoS,UDP
2348083,tcp,192.168.100.150,46936,192.168.100.3,80,172543,0.075866,37,3.604584,3,3.68045,100,0,0.269226,3.756316,1,DDoS,TCP
219939,tcp,192.168.100.149,57490,192.168.100.5,80,218462,0,49,0,3,0,49,0,0.109569,0,1,DoS,TCP
1565023,udp,192.168.100.148,13218,192.168.100.6,80,161280,1.743175,100,0,4,3.019126,100,0,0.230426,4.043564,1,DoS,UDP
2532071,tcp,192.168.100.147,20192,192.168.100.3,80,94383,0,50,0,3,0,100,0,0.076381,0,1,DDoS,TCP
2335587,tcp,192.168.100.148,23700,192.168.100.3,80,160047,1.541498,100,0,3,2.174563,100,0,0.310988,3.395191,1,DDoS,TCP
2183829,tcp,192.168.100.148,125,192.168.100.3,80,8281,0.152845,100,3.098768,1,3.287117,100,0,0.383138,3.473143,1,DDoS,TCP
1845964,tcp,192.168.100.149,47977,192.168.100.3,80,194723,0,50,0,3,0,100,0,0,0,1,DDoS,TCP
1391403,udp,192.168.100.149,38578,192.168.100.5,80,249815,1.671626,100,0,4,2.04054,100,0,0.256645,3.648467,1,DoS,UDP
2246621,tcp,192.168.100.150,25530,192.168.100.3,80,71080,0.02859,100,3.604342,3,3.632917,100,0,0.271628,3.661492,1,DDoS,TCP
2568162,tcp,192.168.100.147,31215,192.168.100.3,80,130475,0.134158,100,0,1,0.077456,100,0,0.095747,0.309824,1,DDoS,TCP
1440591,udp,192.168.100.147,34392,192.168.100.7,80,36848,0.502444,57,2.511879,4,3.378896,57,0,0.287105,3.736837,1,DoS,UDP
2334465,tcp,192.168.100.147,10219,192.168.100.3,80,158925,1.337104,100,0.175572,1,2.065098,100,0,0.398442,3.07342,1,DDoS,TCP
9724,tcp,192.168.100.147,10770,192.168.100.7,80,8247,0,100,0,3,0,100,0,0.130246,0,1,DoS,TCP
3462436,udp,192.168.100.147,64542,192.168.100.3,80,47355,0.882562,100,2.80867,4,3.932072,100,0,1.017833,4.964782,1,DDoS,UDP
2660694,udp,192.168.100.147,26819,192.168.100.3,80,32077,0.453832,100,3.98496,4,4.342927,100,0,0.839749,4.983256,1,DDoS,UDP
1808704,tcp,192.168.100.148,43743,192.168.100.3,80,157463,0,27,0,3,0,100,0,0,0,1,DDoS,TCP
2178376,tcp,192.168.100.147,48856,192.168.100.3,80,2828,1.31349,52,0,1,2.272182,52,0,0.406424,3.129967,1,DDoS,TCP
2407824,tcp,192.168.100.147,37776,192.168.100.3,80,232284,1.49022,72,0,1,2.104872,100,0,0.415727,3.248242,1,DDoS,TCP
1975160,tcp,192.168.100.147,26948,192.168.100.3,80,61766,0.271899,80,2.982387,3,3.353684,100,0,0.294609,3.625919,1,DDoS,TCP
2060068,tcp,192.168.100.149,12815,192.168.100.3,80,146674,1.824619,100,0.172743,1,2.750139,100,0.081579,0.407895,4.146654,1,DDoS,TCP
3621411,tcp,192.168.100.148,2273,192.168.100.3,1,2453,0,33,5.70E-05,1,5.70E-05,100,0,0,5.70E-05,1,Reconnaissance,Service_Scan
269714,tcp,192.168.100.148,44265,192.168.100.6,80,6084,0.011347,100,0,1,0.007702,100,0.037953,0.13248,0.028615,1,DoS,TCP
2880555,udp,192.168.100.149,63268,192.168.100.3,80,251938,0.105186,100,4.070144,4,4.175331,100,0,0.481752,4.280517,1,DDoS,UDP
1391285,udp,192.168.100.149,38460,192.168.100.5,80,249697,1.671137,100,0,4,2.040529,100,0,0.256398,3.637749,1,DoS,UDP
1814824,tcp,192.168.100.150,36508,192.168.100.3,80,163583,0,76,0,3,0,100,0,0,0,1,DDoS,TCP
390642,tcp,192.168.100.148,14952,192.168.100.6,80,127012,0.10537,61,0,1,0.083877,61,0.054863,0.144356,0.246765,1,DoS,TCP
2004538,tcp,192.168.100.149,61950,192.168.100.3,80,91144,0.182034,48,3.616036,1,3.853383,100,0,0.318652,4.05839,1,DDoS,TCP
892344,udp,192.168.100.150,31712,192.168.100.3,80,12910,1.79675,86,0,4,3.593412,86,0,0.44683,4.501864,1,DoS,UDP
2622429,tcp,192.168.100.148,42605,192.168.100.3,80,184742,0.111106,100,0,1,0.151629,100,0.086727,0.115811,0.263124,1,DDoS,TCP
1958430,tcp,192.168.100.149,37877,192.168.100.3,80,45035,1.901822,100,0,3,2.689566,100,0,0.249937,4.042584,1,DDoS,TCP
1907413,tcp,192.168.100.150,62274,192.168.100.3,80,256172,0,100,0,3,0,100,0,0,0,1,DDoS,TCP
3105393,udp,192.168.100.148,43945,192.168.100.3,80,214615,1.282659,100,1.387101,4,3.201039,100,0,0.728906,4.114588,1,DDoS,UDP
1945551,tcp,192.168.100.147,16429,192.168.100.3,80,32154,0.337687,100,2.889753,3,3.363642,100,0,0.295097,3.651761,1,DDoS,TCP
424491,tcp,192.168.100.149,40803,192.168.100.5,80,160862,1.996897,51,0,3,1.152909,51,0,0.127831,4.611635,1,DoS,TCP
219445,tcp,192.168.100.149,57270,192.168.100.5,80,217968,0,69,0,3,0,69,0,0.109282,0,1,DoS,TCP
1390695,udp,192.168.100.149,37870,192.168.100.5,80,249107,1.673887,100,0,4,2.0435,100,0,0.255702,3.650398,1,DoS,UDP
3589427,tcp,192.168.100.149,55550,192.168.100.6,3826,12194,0,50,0.000156,1,0.000156,100,0,0,0.000156,1,Reconnaissance,OS_Fingerprint
2664022,udp,192.168.100.147,28488,192.168.100.3,80,35405,0.453783,100,3.985329,4,4.344118,100,0,0.839993,4.984304,1,DDoS,UDP
181666,tcp,192.168.100.149,41177,192.168.100.5,80,180189,0,100,0,3,0,100,0,0.115076,0,1,DoS,TCP
837937,udp,192.168.100.148,54146,192.168.100.6,80,220660,1.582008,100,0,4,2.736012,100,0,0.257628,3.789384,1,DoS,UDP
2210571,tcp,192.168.100.147,44124,192.168.100.3,80,35029,0.083125,67,2.79477,3,2.906167,100,0,0.33742,2.994377,1,DDoS,TCP
394768,tcp,192.168.100.148,16894,192.168.100.6,80,131139,0.107024,43,0,1,0.086884,43,0.054851,0.142493,0.235295,1,DoS,TCP
3102912,udp,192.168.100.150,52923,192.168.100.3,80,212134,1.899747,94,0,4,2.686646,100,0,0.494873,4.032308,1,DDoS,UDP
1779616,tcp,192.168.100.147,41305,192.168.100.3,80,128375,2.249089,18,0,1,2.249089,100,0,0.143294,4.498178,1,DDoS,TCP
595808,tcp,192.168.100.150,7810,192.168.100.3,80,70027,0.006739,96,0.141186,1,0.150247,96,0.040283,0.100708,0.157337,1,DoS,TCP
1863343,tcp,192.168.100.149,52952,192.168.100.3,80,212102,0,98,0.28431,1,0.28431,100,0,3.517287,0.28431,1,DDoS,TCP
2367124,tcp,192.168.100.148,32426,192.168.100.3,80,191584,1.525951,100,0,3,2.15252,100,0,0.314679,3.362136,1,DDoS,TCP
2384075,tcp,192.168.100.150,54670,192.168.100.3,80,208535,0.070687,58,3.681257,1,3.751937,100,0,0.356573,3.822618,1,DDoS,TCP
2503396,tcp,192.168.100.147,1272,192.168.100.3,80,65708,1.14912,100,0.292588,1,1.441708,100,0,0.086164,2.590828,1,DDoS,TCP
2699880,udp,192.168.100.150,3943,192.168.100.3,80,71263,1.905164,100,0,4,2.694228,100,0,0.396155,4.059328,1,DDoS,UDP
2588261,tcp,192.168.100.147,38980,192.168.100.3,80,150574,0.165317,100,0,1,0.095446,100,0,0.091062,0.381784,1,DDoS,TCP
2246068,tcp,192.168.100.149,19448,192.168.100.3,80,70527,1.693756,100,0,3,2.387965,100,0,0.282038,3.744522,1,DDoS,TCP
352292,tcp,192.168.100.150,36620,192.168.100.3,80,88662,0.00969,42,0.126683,1,0.136373,42,0.034504,0.103511,0.146063,1,DoS,TCP
2716938,udp,192.168.100.149,7926,192.168.100.3,80,88321,2.139796,100,0,4,2.987706,100,0,0.383686,4.897852,1,DDoS,UDP
24404,tcp,192.168.100.147,20047,192.168.100.7,80,22927,0,100,0,3,0,100,0,0.095452,0,1,DoS,TCP
2762165,udp,192.168.100.149,19726,192.168.100.3,80,133548,2.034022,100,0,4,2.863523,100,0,0.394801,4.532023,1,DDoS,UDP
409192,tcp,192.168.100.148,23056,192.168.100.6,80,145563,0.144564,92,0,1,0.117729,92,0.054738,0.137491,0.310807,1,DoS,TCP
1786715,tcp,192.168.100.148,37934,192.168.100.3,80,135474,0,92,0,3,0,100,0,0.103615,0,1,DDoS,TCP
1500145,udp,192.168.100.150,39260,192.168.100.3,80,96402,0.045904,94,4.7806,4,4.815817,94,0,0.624159,4.894171,1,DoS,UDP
2750855,udp,192.168.100.149,16847,192.168.100.3,80,122238,2.059799,100,0,4,2.894743,100,0,0.391959,4.624083,1,DDoS,UDP
1918302,tcp,192.168.100.3,80,192.168.100.150,13070,4901,2.010909,98,0,1,1.421928,98,0,0.137519,4.265783,1,DDoS,TCP
1229292,udp,192.168.100.150,46087,192.168.100.3,80,87703,1.833241,39,0,4,3.239801,39,0,0.460752,4.950092,1,DoS,UDP
884736,udp,192.168.100.150,28712,192.168.100.3,80,5302,1.794002,94,0,4,3.587922,94,0,0.446806,4.49489,1,DoS,UDP
2321808,tcp,192.168.100.147,1493,192.168.100.3,80,146268,1.414992,46,0,3,1.99862,100,0,0.323766,3.084197,1,DDoS,TCP
431579,tcp,192.168.100.147,32255,192.168.100.7,80,167950,0,100,0,3,0,100,0,0.169944,0,1,DoS,TCP
1253344,udp,192.168.100.147,41321,192.168.100.7,80,111755,1.817475,93,0,4,2.223813,93,0,0.212438,3.850475,1,DoS,UDP
12178,tcp,192.168.100.147,13248,192.168.100.7,80,10701,0,100,0,3,0,100,0,0.09746,0,1,DoS,TCP
1305571,udp,192.168.100.149,3922,192.168.100.5,80,163982,1.791791,83,0,4,2.166248,83,0,0.22255,4.132951,1,DoS,UDP
3645379,tcp,192.168.100.148,33419,192.168.100.3,808,22095,0,100,9.10E-05,1,9.10E-05,100,0,0,9.10E-05,1,Reconnaissance,Service_Scan
222577,tcp,192.168.100.150,42487,192.168.100.3,80,221100,0,59,0.200417,1,0.200417,59,0,4.989597,0.200417,1,DoS,TCP
2976948,udp,192.168.100.147,63017,192.168.100.3,80,86170,1.369272,69,1.970041,4,3.906477,100,0,1.025143,4.879024,1,DDoS,UDP
2487788,tcp,192.168.100.150,21153,192.168.100.3,80,50100,0.139681,100,0,3,0.113604,100,0.067564,0.155633,0.303495,1,DDoS,TCP
1270379,udp,192.168.100.147,47988,192.168.100.7,80,128790,1.834066,69,0,4,1.496728,69,0,0.20248,3.835427,1,DoS,UDP
3301937,udp,192.168.100.147,44943,192.168.100.3,80,149009,0.814472,81,2.984513,4,3.98499,100,0,1.002725,4.979528,1,DDoS,UDP
2813672,udp,192.168.100.149,34846,192.168.100.3,80,185055,1.838414,100,0,4,2.593308,100,0,0.421205,4.050317,1,DDoS,UDP
1804276,tcp,192.168.100.149,37401,192.168.100.3,80,153035,0,96,0,3,0,100,0,0,0,1,DDoS,TCP
3449765,udp,192.168.100.150,62309,192.168.100.3,80,34684,0.975635,67,2.001532,4,3.381278,100,0,0.493399,4.075588,1,DDoS,UDP
1025543,udp,192.168.100.148,43303,192.168.100.6,80,146109,0.032195,100,3.519102,4,3.560383,100,0,0.280241,3.609344,1,DoS,UDP
1052522,udp,192.168.100.149,37382,192.168.100.5,80,173088,1.781163,54,0,4,3.084936,54,0,0.230924,4.133351,1,DoS,UDP
853197,udp,192.168.100.148,59719,192.168.100.6,80,235920,1.743245,96,0.012904,4,2.947849,96,0,0.264352,4.59467,1,DoS,UDP
33447,tcp,192.168.100.148,12474,192.168.100.6,80,31970,0.009821,94,0,3,0.00491,94,0,0.127451,0.024552,1,DoS,TCP
880048,udp,192.168.100.147,30066,192.168.100.7,80,609,0.457583,98,1.358257,4,2.381047,98,0,0.40474,2.598492,1,DoS,UDP
1004087,udp,192.168.100.148,38167,192.168.100.6,80,124653,0.019371,100,3.536768,4,3.56516,100,0,0.280022,3.591501,1,DoS,UDP
2245700,tcp,192.168.100.147,50907,192.168.100.3,80,70159,1.407075,100,0,3,1.9899,100,0,0.331703,2.988454,1,DDoS,TCP
2767100,udp,192.168.100.150,21174,192.168.100.3,80,138483,2.016515,87,0,4,2.841795,100,0,0.397947,4.469211,1,DDoS,UDP
1840492,tcp,192.168.100.148,51712,192.168.100.3,80,189251,0,89,0.277287,1,0.277287,100,0,3.606372,0.277287,1,DDoS,TCP
2020636,tcp,192.168.100.148,43093,192.168.100.3,80,107242,0.149682,68,3.27829,1,3.44383,100,0,0.343893,3.640852,1,DDoS,TCP
369612,tcp,192.168.100.150,37768,192.168.100.3,80,105982,0.00794,90,0.123774,1,0.131713,90,0.034641,0.103924,0.139653,1,DoS,TCP
1066303,udp,192.168.100.148,49887,192.168.100.6,80,186869,0.031745,78,3.498744,4,3.551329,78,0,0.280443,3.583865,1,DoS,UDP
3080404,udp,192.168.100.150,47286,192.168.100.3,80,189626,1.89739,67,0,4,2.683315,100,0,0.494513,4.026104,1,DDoS,UDP
2366587,tcp,192.168.100.148,32296,192.168.100.3,80,191047,1.524355,74,0,3,2.150216,100,0,0.314428,3.359166,1,DDoS,TCP
1820459,tcp,192.168.100.147,50494,192.168.100.3,80,169218,2.242601,66,0,3,2.242601,100,0,0.154095,4.485202,1,DDoS,TCP
3204538,udp,192.168.100.150,45221,192.168.100.3,80,51610,0.97452,100,2.025285,4,3.403265,100,0,0.490835,4.112612,1,DDoS,UDP
1152636,udp,192.168.100.147,63684,192.168.100.7,80,11047,0.873428,100,1.999822,4,3.417366,100,0,0.218003,4.38805,1,DoS,UDP
2351620,tcp,192.168.100.147,17999,192.168.100.3,80,176080,1.451101,100,0,3,2.052053,100,0,0.322482,3.096811,1,DDoS,TCP
1383645,udp,192.168.100.149,30899,192.168.100.5,80,242057,1.704922,100,0,4,2.074481,100,0,0.249782,3.812123,1,DoS,UDP
3389153,udp,192.168.100.150,23582,192.168.100.3,80,236225,1.921827,100,0,4,2.717848,100,0,0.490773,4.087002,1,DDoS,UDP
767065,udp,192.168.100.150,40056,192.168.100.3,80,149788,0.118181,100,4.429123,4,4.54134,100,0,0.397287,4.729968,1,DoS,UDP
1857062,tcp,192.168.100.147,59710,192.168.100.3,80,205821,0,65,0,3,0,100,0,0,0,1,DDoS,TCP
2163064,tcp,192.168.100.149,29673,192.168.100.3,80,249671,0.014822,100,3.948493,3,3.963315,100,0,0.249597,3.978138,1,DDoS,TCP
1806839,tcp,192.168.100.149,38256,192.168.100.3,80,155598,0,52,0,3,0,100,0,0,0,1,DDoS,TCP
2852094,udp,192.168.100.149,49210,192.168.100.3,80,223477,0.405451,66,4.041467,4,4.446918,100,0,0.457564,4.852369,1,DDoS,UDP
1098276,udp,192.168.100.147,19453,192.168.100.7,80,218842,0.531132,100,2.538786,4,2.847408,100,0,0.406361,3.908478,1,DoS,UDP
1014391,udp,192.168.100.148,40599,192.168.100.6,80,134957,0.026324,54,3.530213,4,3.562883,54,0,0.280119,3.603698,1,DoS,UDP
526501,tcp,192.168.100.149,37454,192.168.100.5,80,718,0,23,0,3,0,23,0,0.051081,0,1,DoS,TCP
2516718,tcp,192.168.100.148,63527,192.168.100.3,80,79030,1.331959,52,0,3,1.331959,100,0,0.049074,2.663917,1,DDoS,TCP
1875674,tcp,192.168.100.148,60245,192.168.100.3,80,224433,0,100,0,3,0,100,0,0,0,1,DDoS,TCP
2650364,udp,192.168.100.148,4439,192.168.100.3,80,21747,0.317487,81,3.480957,4,3.929625,100,0,0.531797,4.16876,1,DDoS,UDP
304649,tcp,192.168.100.149,1897,192.168.100.5,80,41019,2.027171,67,0,3,1.170388,67,0,0.135835,4.681551,1,DoS,TCP
1721276,tcp,192.168.100.147,26834,192.168.100.3,80,70035,2.268244,100,0.144845,1,2.413089,100,0,0.204965,4.681332,1,DDoS,TCP
1713554,tcp,192.168.100.149,12725,192.168.100.3,80,62313,0.139818,100,0,1,0.139818,100,0,0.184267,0.279635,1,DDoS,TCP
3221555,udp,192.168.100.147,65355,192.168.100.3,80,68627,0.821696,59,2.982579,4,3.984088,100,0,1.003098,4.995246,1,DDoS,UDP
13821,tcp,192.168.100.148,2568,192.168.100.6,80,12344,0.009889,100,0,1,0.008073,100,0.048344,0.128059,0.020464,1,DoS,TCP
1411528,udp,192.168.100.150,27844,192.168.100.3,80,7785,1.917991,100,0,4,3.486762,100,0,0.534619,4.819089,1,DoS,UDP
2766480,udp,192.168.100.149,20777,192.168.100.3,80,137863,2.020728,63,0,4,2.847176,100,0,0.396224,4.483372,1,DDoS,UDP
3621146,tcp,192.168.100.147,2860,192.168.100.3,1,2166,0,34,6.60E-05,1,6.60E-05,100,0,0,6.60E-05,1,Reconnaissance,Service_Scan
1218232,udp,192.168.100.150,43477,192.168.100.3,80,76643,1.848047,100,0,4,3.263019,100,0,0.460315,4.965903,1,DoS,UDP
493359,tcp,192.168.100.150,63356,192.168.100.3,80,229732,0,100,0.162339,1,0.162339,100,0,6.159949,0.162339,1,DoS,TCP
2202139,tcp,192.168.100.150,12843,192.168.100.3,80,26597,0.107783,37,3.577088,3,3.684866,100,0,0.269679,3.792645,1,DDoS,TCP
29682,tcp,192.168.100.148,10572,192.168.100.6,80,28205,0.034644,100,0,3,0.017322,100,0,0.127581,0.08661,1,DoS,TCP
2061469,tcp,192.168.100.148,23808,192.168.100.3,80,148075,1.913914,100,0,3,2.644551,100,0,0.271084,4.466189,1,DDoS,TCP
563121,tcp,192.168.100.148,58387,192.168.100.6,80,37339,0.019162,95,0,1,0.011063,95,0,0.053184,0.044253,1,DoS,TCP
2731930,udp,192.168.100.149,11929,192.168.100.3,80,103313,0.3627,97,4.047965,4,4.410668,100,0,0.309962,4.773371,1,DDoS,UDP
1769034,tcp,192.168.100.148,33865,192.168.100.3,80,117793,0,90,0,3,0,100,0,0.100314,0,1,DDoS,TCP
562893,tcp,192.168.100.150,2177,192.168.100.3,80,37111,0.008155,36,0.132693,1,0.144143,36,0.040253,0.100632,0.151057,1,DoS,TCP
102465,tcp,192.168.100.148,31761,192.168.100.6,80,100988,0.082115,75,0,1,0.046354,75,0.052198,0.129252,0.209691,1,DoS,TCP
1400920,udp,192.168.100.149,48095,192.168.100.5,80,259332,1.454211,100,0,4,2.513575,100,0,0.260323,3.503731,1,DoS,UDP
802578,udp,192.168.100.150,51811,192.168.100.3,80,185301,0.279134,100,3.97674,4,4.431356,100,0,0.407729,4.726235,1,DoS,UDP
1654756,tcp,192.168.100.147,4663,192.168.100.3,80,3515,0.079715,100,0.007089,1,0.086805,100,0.111152,0.333455,0.16652,1,DDoS,TCP
2796973,udp,192.168.100.149,29290,192.168.100.3,80,168356,1.920825,100,0,4,2.716307,100,0,0.408408,4.099243,1,DDoS,UDP
468067,tcp,192.168.100.147,45802,192.168.100.7,80,204438,0,100,0,3,0,100,0,0.151825,0,1,DoS,TCP
1093604,udp,192.168.100.147,15741,192.168.100.7,80,214170,0.531812,100,2.541513,4,2.84627,100,0,0.406364,3.908817,1,DoS,UDP
430018,tcp,192.168.100.147,31630,192.168.100.7,80,166389,2.122165,100,0,3,1.225232,100,0,0.171298,4.90093,1,DoS,TCP
2146496,tcp,192.168.100.147,5710,192.168.100.3,80,233103,1.654253,100,0,3,2.339439,100,0,0.299321,3.519101,1,DDoS,TCP
1590765,udp,192.168.100.148,27658,192.168.100.6,80,187022,0.026775,71,3.986978,4,4.024628,71,0,0.247997,4.047215,1,DoS,UDP
3116417,udp,192.168.100.150,57551,192.168.100.3,80,225639,1.899787,100,0,4,2.686704,100,0,0.494897,4.030905,1,DDoS,UDP
1009567,udp,192.168.100.148,39423,192.168.100.6,80,130133,0.024423,54,3.535144,4,3.563733,54,0,0.28007,3.602344,1,DoS,UDP
564672,tcp,192.168.100.150,2553,192.168.100.3,80,38890,0.025728,75,0.109697,1,0.144593,75,0.040254,0.100636,0.170961,1,DoS,TCP
1716884,tcp,192.168.100.148,21131,192.168.100.3,80,65643,0.05773,100,0,1,0.05773,100,0,0.197746,0.115459,1,DDoS,TCP
2450737,tcp,192.168.100.148,47397,192.168.100.3,80,13048,1.20385,71,0,3,1.20385,100,0,0.137528,2.4077,1,DDoS,TCP
2609395,tcp,192.168.100.148,37780,192.168.100.3,80,171708,0.112229,22,0,3,0.064796,100,0,0.118281,0.259182,1,DDoS,TCP
2606658,tcp,192.168.100.148,36665,192.168.100.3,80,168971,0,100,0,3,0,100,0,0.088979,0,1,DDoS,TCP
3078328,udp,192.168.100.149,44696,192.168.100.3,80,187550,0.005141,55,4.051976,4,4.057117,100,0,0.493235,4.062258,1,DDoS,UDP
641088,udp,192.168.100.147,22143,192.168.100.7,80,23811,1.242544,17,0,4,1.755713,17,0,0.307505,2.726497,1,DoS,UDP
3057077,udp,192.168.100.149,41369,192.168.100.3,80,166299,1.911603,100,0,4,2.70341,100,0,0.493367,4.059987,1,DDoS,UDP
3445606,udp,192.168.100.148,37943,192.168.100.3,80,30525,0.625762,100,2.79824,4,3.682614,100,0,0.726827,4.152715,1,DDoS,UDP
3364391,udp,192.168.100.149,3781,192.168.100.3,80,211463,1.956387,100,0,4,2.766748,100,0,0.403725,4.150736,1,DDoS,UDP
2856336,udp,192.168.100.148,33778,192.168.100.3,80,227719,2.027169,57,0,4,2.861045,100,0,0.705103,4.449469,1,DDoS,UDP
1110076,udp,192.168.100.147,27605,192.168.100.7,80,230642,0.53159,100,2.540402,4,2.847131,100,0,0.406241,3.90937,1,DoS,UDP
231292,tcp,192.168.100.149,62987,192.168.100.5,80,229815,0,100,0,3,0,100,0,0.11918,0,1,DoS,TCP
1631613,udp,192.168.100.149,18866,192.168.100.5,80,227871,1.706317,25,0,4,2.808843,25,0,0.279111,4.611316,1,DoS,UDP
522278,tcp,192.168.100.150,26779,192.168.100.3,80,258651,0,100,0.175412,1,0.175412,100,0,5.700864,0.175412,1,DoS,TCP
2232609,tcp,192.168.100.150,21090,192.168.100.3,80,57068,0.081079,18,3.558168,3,3.639247,100,0,0.271079,3.720326,1,DDoS,TCP
1578252,udp,192.168.100.148,21071,192.168.100.6,80,174509,0.021027,75,3.998823,4,4.028511,75,0,0.248007,4.044441,1,DoS,UDP
1724172,tcp,192.168.100.149,15202,192.168.100.3,80,72931,0.05019,95,0.129313,1,0.179503,100,0.09272,0.278159,0.229693,1,DDoS,TCP
2349630,tcp,192.168.100.147,16992,192.168.100.3,80,174090,1.484434,100,0,1,2.097647,100,0,0.402718,3.218758,1,DDoS,TCP
783516,udp,192.168.100.149,32569,192.168.100.5,80,166239,2.113739,100,0,4,2.112538,100,0,0.208615,4.32581,1,DoS,UDP
3455143,udp,192.168.100.149,56613,192.168.100.3,80,40062,1.006522,100,1.968732,4,3.391654,100,0,0.490791,4.136332,1,DDoS,UDP
3247334,udp,192.168.100.148,56440,192.168.100.3,80,94406,0.643083,100,2.780571,4,3.689689,100,0,0.724106,4.165762,1,DDoS,UDP
649854,udp,192.168.100.148,11758,192.168.100.6,80,32577,1.57709,100,0,4,2.728869,100,0,0.230441,3.752559,1,DoS,UDP
891299,udp,192.168.100.147,34213,192.168.100.7,80,11865,0.455395,66,1.365771,4,2.38358,66,0,0.404685,2.60511,1,DoS,UDP
2125270,tcp,192.168.100.149,14924,192.168.100.3,80,211876,0.022012,100,3.898249,3,3.92026,100,0,0.248674,3.942272,1,DDoS,TCP
895343,udp,192.168.100.150,32791,192.168.100.3,80,15909,1.796502,100,0,4,3.592924,100,0,0.446829,4.500638,1,DoS,UDP
1650780,tcp,192.168.100.147,57480,192.168.100.3,80,686,2.270038,46,0,1,1.605159,100,0.303337,0.2656,4.815477,1,DDoS,HTTP
737664,udp,192.168.100.147,46603,192.168.100.7,80,120387,1.555879,100,0,4,2.545592,100,0,0.348181,4.913735,1,DoS,UDP
1272542,udp,192.168.100.147,48807,192.168.100.7,80,130953,1.827586,100,0,4,1.491629,100,0,0.202267,3.810217,1,DoS,UDP
1473319,udp,192.168.100.150,14367,192.168.100.3,80,69576,1.92493,100,0,4,3.848502,100,0,0.592881,4.908248,1,DoS,UDP
2003133,tcp,192.168.100.148,65260,192.168.100.3,80,89739,1.92521,100,0,3,2.670555,100,0,0.271805,4.464911,1,DDoS,TCP
615984,tcp,192.168.100.150,11872,192.168.100.3,80,90203,0.005772,36,0.13327,1,0.138786,36,0.040183,0.100458,0.146755,1,DoS,TCP
946448,udp,192.168.100.148,23593,192.168.100.6,80,67014,0.009583,100,3.562067,4,3.573255,100,0,0.279661,3.588146,1,DoS,UDP
1521151,udp,192.168.100.149,50616,192.168.100.5,80,117408,0.079584,59,3.267236,4,3.344473,59,0,0.283993,3.466962,1,DoS,UDP
1803145,tcp,192.168.100.149,37159,192.168.100.3,80,151904,0,52,0,3,0,100,0,0,0,1,DDoS,TCP
1383338,udp,192.168.100.149,30592,192.168.100.5,80,241750,1.705521,100,0,4,2.075576,100,0,0.249339,3.809426,1,DoS,UDP
236832,tcp,192.168.100.150,48221,192.168.100.3,80,235355,0,62,0.203763,1,0.203763,62,0,4.907662,0.203763,1,DoS,TCP
158911,tcp,192.168.100.147,57829,192.168.100.7,80,157434,0,100,0,3,0,100,0,0.122,0,1,DoS,TCP
1167906,udp,192.168.100.150,31086,192.168.100.3,80,26317,1.686621,100,0,4,3.466707,100,0,0.458528,4.878813,1,DoS,UDP
626796,udp,192.168.100.147,12383,192.168.100.7,80,9519,1.244606,100,0,4,1.758764,100,0,0.30653,2.718131,1,DoS,UDP
491331,tcp,192.168.100.150,61315,192.168.100.3,80,227704,0,100,0.166144,1,0.166144,100,0,6.018875,0.166144,1,DoS,TCP
47730,tcp,192.168.100.149,4605,192.168.100.5,80,46253,0,100,0,3,0,100,0,0.1039,0,1,DoS,TCP
